text,labels
"it 's official ! your u . s . champions have received their medals ! congrats , <user> , <user> , <user> & <user> ! emoji_105",0
the casino was good to us <user>,0
sand surfing is a great pass time before supper !,0
the now 22 - time national champion <user> got a standing ovation from the rupp arena crowd at the previous media timeout .,0
you meet the best people here at # fellowshipchurch ! get to one of our many services for # yousayyouwantanewyearsrevolution !,0
guys . the new people running the roblox account have humility .,0
beer camp golden ipa 6.5 % by <user> <user> <user> <user> <user> <user> <user> <user> <user>,0
"happy 18th to me , from me emoji_1265 emoji_8 emoji_2228",0
# tbt | former utep coaches dave toub & andy reid in ' 88 . good luck to the <user> this weekend . reid is kc 's hc & toub is special teams .,0
he is the most beautiful person i 've ever seen emoji_623,0
beyonc é said pretty hurts so now i know why i 'm always in pain,0
"manny pacquiao has said if the fight doesn 't happen between mcgregor and mayweather , he 'd like to fight mcgregor . # pacquiaomcgregor",0
"2,000 miles from home # freeleonardpeltier <user> <user> 7 days left in office right this wrong # indigenous # tairp",0
do we really think this is necessary ? - web girl # plasticpollution # fridayfeeling,0
you know you made it when you got dating rumors / scandals,0
# eaglenation welcome director of strength & conditioning / offensive line coach jacob patrick . get ready to work ! # hailcenntennial emoji_2940,0
<user> looks like this dragon just couldn 't turn down the glam !,0
the expectation vs reality of copying a makeup tutorial .,0
* dj plays thought it was a drought *,0
vote for zayn # pillowtalk # bestmusicvideo # iheartawards,0
okay guys let 's do some dancing - <user> emoji_124 emoji_126,0
"new year decree : henceforth , all pork rinds shall be dusted with spice and served in enormous cones # brunch <user> – 在 the publican",0
my sister embroidered & sewed this dress the year of her recovery after losing her dominant arm . she 's incredible . so proud emoji_623,0
cr . ming,0
twitter video high school .,0
watch out boys and girls i can drive emoji_383,0
"why does this blogger have access to spn writers and potentially , talent ? <user> <user>",0
game time # patriotsnation # nevspit # doyourjob # onemore # patriots,0
i just choked,0
18th birthday selfie emoji_744,0
"forgot my gloves , but it may consequence touching the snow .",0
"because it 's important to celebrate anishinaabe babies , here 's my son in a bear suit on his grandmother 's lap",0
i 'm rethinking everything now,0
✩ yeo one ✩ 170113 ✩ cr . oneofakind 327,0
a photo of the moment middleweight champion stanley ketchel briefly knocked heavyweight champion jack johnson down in their 1909 meeting,0
akmu # lastgoodbye got back on #  1 icharts we need to get #  1 - genie ( #  2 ) - melon ( #  5 ) - naver ( #  3 ) - monkey 3 ( hard ! ) ( #  7 ) we can do it ! rt rt,0
tiff shot by me ig : shoot . 1st emoji_8,0
big bang theory,0
coming to the game tonight ? tag us in your pictures next to penny 's new shrine using # puremagic !,0
the view from my flight early this morning > > >,0
look who i ran into <user> he was so gracious & kind said he liked my hat <user> # maga # americafirst,0
accepted to my dream school psu emoji_1495,0
i 'd take this over a party any day,0
is it just me or ?,0
hoping these flowers in my hair will bring me thoughts as pretty as them,0
freshest <user> merch pic ever . my boy <user> saying what up to his boy <user> ! # legendary,0
get it ladies ! # fightlikeagirl so thankful to live in a country that allows democracy emoji_958,0
super bowl bound ! ! ! # riseup,0
bruh ... any type of reactions i post from my livestreams .. no edits or nth .. get 100k easily .. on my 2nd channel .. this is wild ..,0
why are y 'all like this,0
0xbeadf1,0
"at a restaurant in nyc , <user> orders a water , then this comes out and we notice the menu ... lmao",0
last night ’ s # sacredplacesclimatejustice planning event focused on protecting land & water in hawaii and across the country # waterislife - tg,0
hammerheads : from games to the big screen . # reflections # starwars # hammerheadcorvette # knightsoftheoldrepublic # starwarsrebels # rogueone - b -,0
the varsity pantherettes took 3rd place today at the spc conference championship ! way to go ladies !,0
san antonio here we come ! !,0
feeling a little extra today ¿,0
room is set | # detvsdal # lgrw emoji_332,0
# tbt to that brief moment in time when i got to feel like the doctor 's companion .,0
jafr : rt to spread oht : # aldubourhappiness check ht spelling avoid auto-suggestion <user> <user> <user> <user> emoji_197 emoji_197,0
here 's a look at the 2017 nba all-star starters .,0
i made new v-day cards,0
there 's still time to get to 65th & broadway and join your fellow nyers to stand up for the values of our city ! # westandunited,0
at <user> hq at menlo park california with <user>,0
some pics of cuba emoji_623,0
[ eng trans ] 170123 # twicetagram # twice # 트와이스,0
the performance paul godfrey is bonused for . i 'll just leave this here .,0
honest abe . # trumpinauguration,0
this was the most important event that happened today ... don 't @ me i miss them already emoji_19,0
new enforcer bumpers for superduty <user> # ford # diesel # powerstroke # f250 # f350 # superduty # 4x4 # offroad # v8 # torqarmy,0
chop chop chop # jin # btsfanart # 석진,0
for every retweet i 'll scratch behind his ear ( thats his favorite spot ) and tell him he 's a rly good boy,0
"touch the rainbow , taste the rainbow emoji_32",0
when <user> became chair of prince wm cnty board avg home $ 398k & now $ 325k while rest of us recovered ... & he wants to be va gov ?,0
great official visit ! couldn 't be more excited # totalpackage emoji_2002 emoji_2004,0
my browser froze on this video and it was just this still frame for a while,0
rt hackformakeups : more floral headbands please  # funny emoji_2725 emoji_3664 emoji_186,0
snow scene from toru hq # snowmageddon # blizzard2017  emoji_2306 emoji_3045,0
instagram 's not-so-obvious inbox icon got changed . now it 's obvious .  good adoption of the android bottom navigation bar though .,0
"# portraiture has always been one of my favorite types of # photography , perhaps because of how challenging it can be to make some people # lookgood ... especially people that just aren ’ t # photogenic ... ",0
my black workout partner drinks water . fml . ,0
<user> i can see you saying this . ,0
happy birthday to the most outgoing guy i 've ever met !  <user> emoji_680,0
does my son know me or what ? # happymothersday # boymom # momlife ,0
"well , i know myself and i know my path ! we don 't care what them people say !  # badass",0
the best feeling ever .. like if you agree .. # lol  # lolsarcasm # lolsarcasms  # fun # funny # funny … emoji_36,0
people never change . they reveal who they really are . # truth ,0
"# isro makes history , given side step . # vksasikala in jail gets # salute  # star theghantas # deservesaghanta …",0
i c o n i c  # yesterdaywasthursday # wesoexcited # funfunfunfun emoji_15,0
"yep , pure # happiness and # joy for sure ! so who offers ? lol !  # funny # naughty",0
to everyone in my life  # funny,0
congrats ! you made the top <num> of the <num> wide release movies in june . # alleyezonme # alleyezonmemovie # top10  # movies # grasping,0
when some girl is complaining about her boyfriend in art class . # sympathy ,0
yeah ... this ;) ,0
who sees themselves in their # children ? ,0
shocker !  # steelersnation emoji_3976,0
not saying this makes me think of anyone in particular <user> <user> # banter ,0
28 of the funniest quotes ever  funnyquotes # lol # funnysayings # hilariousquotes <user>,0
add me on kik for sext and nudes name : soboma  feelingit # next,0
"went to the mississippi bar convention and saw this staunch defender of truth , justice and the american way .... and wonder woman  emoji_410",0
26 hilarious sayings and quotes to share # funnyquotes  # lol # funnysayings # quotes <user>,0
can 't . wait . supposed to mow the lawn that day . # okwx  <user> <user> <user>,0
because it fits ...  # mentalsilence # backthebadge # backtheblue # thinblueline # family # weseeyou # tattooedmom # sacrifice # whatnext,0
hey look at me disease still going # mytwitteranniversary # hashtag # blessed  # honestly # hugyourfamily,0
"seeing # fistfight , sure to be the best comedy of the year ",0
being bilingual is # great ! # thursdaythoughts # random ,0
rt <user> : # lol # funny # comedy  rt sarahmore 93 : essentials for any high schooler going to college emoji_186,0
athlete 's foot wasn 't selling well so they replaced it w / jock itch powder spray . pic shows repl item / old item .  # packaging # retail,0
mature in biarritz . add me on kik for sext and nudes name : bomoso .  feelingit # next,0
"no lemonade , darlings . # optimist ",0
most likely ,0
"merry christmas from a legacy of whining ’ s mitch & dunc ! don ’ t forget to ring in the new year w laughter by watching what critics are calling the apocalypse now of buddy movies ! amazing photo by engelbert romero , thanks bud # wackiness # darkcomedy # parody  # silliness emoji_2538",0
